transaction_id,date,country,region,customer_name,customer_type,sales_rep,product_category,product,quantity,unit_price,unit_cost,revenue,cost,gross_profit,payment_status,sales_channel
TXN-004687,2025-06-25,Uganda,Uganda,Customer 009,SME,Rep 01,Fiber Equipment,Optical Transceiver,3,195.16,123.87,585.48,371.61,213.87,Pending,Direct
TXN-004688,2024-03-21,Tanzania,Tanzania,Customer 001,Enterprise,Rep 03,Routers,Carrier Router,7,6409.82,4360.73,44868.74,30525.11,14343.63,Paid,Partner
TXN-004689,2024-04-09,South Sudan,South Sudan,Customer 001,SME,Rep 08,Services,Network Support,7,1447.92,508.42,10135.44,3558.94,6576.5,Paid,Direct
TXN-004690,2025-01-05,Kenya,Kenya,Customer 050,ISP,Rep 04,Switches,Core Switch,8,4150.11,2706.21,33200.88,21649.68,11551.2,Pending,Online
TXN-004691,2024-02-01,Tanzania,Tanzania,Customer 031,Enterprise,Rep 09,Services,Network Support,5,1543.12,518.86,7715.6,2594.3,5121.3,Paid,Partner
TXN-004692,2025-02-04,South Sudan,South Sudan,Customer 001,ISP,Rep 07,Switches,Managed Switch,7,948.1,561.01,6636.7,3927.07,2709.63,Paid,Direct
TXN-004693,2024-05-22,Uganda,Uganda,Customer 072,Government,Rep 03,Switches,Managed Switch,7,885.74,562.03,6200.18,3934.21,2265.97,Overdue,Direct
TXN-004694,2024-04-16,Uganda,Uganda,Customer 062,Government,Rep 05,Routers,Enterprise Router,5,1932.8,1150.74,9664.0,5753.7,3910.3,Paid,Partner
TXN-004695,2025-04-06,Rwanda,Rwanda,Customer 072,SME,Rep 05,Switches,Core Switch,1,4053.95,2716.36,4053.95,2716.36,1337.59,Paid,Online
TXN-004696,2025-06-10,Kenya,Kenya,Customer 001,Government,Rep 06,Switches,Core Switch,4,3941.35,2755.55,15765.4,11022.2,4743.2,Paid,Partner
TXN-004697,2024-10-15,Kenya,Kenya,Customer 074,Enterprise,Rep 06,Switches,Core Switch,3,3970.75,2568.45,11912.25,7705.35,4206.9,Paid,Direct
TXN-004698,2025-03-03,South Sudan,South Sudan,Customer 047,Enterprise,Rep 09,Switches,Managed Switch,6,990.38,585.43,5942.28,3512.58,2429.7,Paid,Partner
TXN-004699,2025-01-09,Uganda,Uganda,Customer 014,Enterprise,Rep 01,Firewalls,Enterprise Firewall,5,5218.91,3018.8,26094.55,15094.0,11000.55,Paid,Direct
TXN-004700,2024-09-01,Uganda,Uganda,Customer 076,Enterprise,Rep 07,Fiber Equipment,Fiber OLT,2,4182.39,2534.02,8364.78,5068.04,3296.74,Paid,Partner
TXN-004701,2025-07-14,Tanzania,Tanzania,Customer 001,Enterprise,Rep 05,Switches,Core Switch,3,3901.49,2630.06,11704.47,7890.18,3814.29,Paid,Direct
TXN-004702,2024-09-01,Tanzania,Tanzania,Customer 072,Enterprise,Rep 01,Fiber Equipment,Optical Transceiver,5,177.46,126.75,887.3,633.75,253.55,Paid,Online
TXN-004703,2025-03-16,Uganda,Uganda,Customer 045,SME,Rep 01,Services,Network Support,3,1588.95,486.65,4766.85,1459.95,3306.9,Paid,Partner
TXN-004704,2025-01-27,Rwanda,Rwanda,Customer 062,ISP,Rep 09,Services,Network Support,7,1648.41,483.51,11538.87,3384.57,8154.3,Paid,Partner
TXN-004705,2025-05-17,Uganda,Uganda,Customer 054,Enterprise,Rep 02,Services,Network Support,4,1556.33,499.44,6225.32,1997.76,4227.56,Paid,Direct
TXN-004706,2024-09-25,Uganda,Uganda,Customer 001,Government,Rep 07,Fiber Equipment,Fiber OLT,1,3776.07,2581.69,3776.07,2581.69,1194.38,Paid,Direct
TXN-004707,2024-06-23,Kenya,Kenya,Customer 001,Enterprise,Rep 06,Wireless,Wireless Access Point,1,383.79,256.16,383.79,256.16,127.63,Paid,Direct
TXN-004708,2025-08-18,Kenya,Kenya,Customer 060,SME,Rep 04,Switches,Managed Switch,5,887.97,596.91,4439.85,2984.55,1455.3,Paid,Direct
TXN-004709,2025-08-25,Kenya,Kenya,Customer 001,ISP,Rep 01,Routers,Carrier Router,4,6488.68,4243.69,25954.72,16974.76,8979.96,Paid,Direct
TXN-004710,2024-07-23,Kenya,Kenya,Customer 001,Enterprise,Rep 01,Services,Network Support,4,1372.01,515.83,5488.04,2063.32,3424.72,Pending,Online
TXN-004711,2025-01-10,Rwanda,Rwanda,Customer 024,SME,Rep 07,Fiber Equipment,Fiber OLT,2,3990.08,2554.86,7980.16,5109.72,2870.44,Paid,Partner
TXN-004712,2025-12-08,South Sudan,South Sudan,Customer 020,Enterprise,Rep 09,Firewalls,Enterprise Firewall,5,4827.17,2978.23,24135.85,14891.15,9244.7,Paid,Online
TXN-004713,2024-07-15,South Sudan,South Sudan,Customer 064,Government,Rep 02,Wireless,Wireless Access Point,2,385.15,253.09,770.3,506.18,264.12,Paid,Direct
TXN-004714,2024-09-07,South Sudan,South Sudan,Customer 062,SME,Rep 06,Services,Network Support,4,1475.44,485.09,5901.76,1940.36,3961.4,Paid,Direct
TXN-004715,2024-02-06,Tanzania,Tanzania,Customer 033,Government,Rep 09,Fiber Equipment,Fiber OLT,5,3469.42,2722.24,17347.1,13611.2,3735.9,Paid,Direct
TXN-004716,2024-08-02,South Sudan,South Sudan,Customer 061,Enterprise,Rep 05,Services,Network Support,1,1508.28,517.2,1508.28,517.2,991.08,Paid,Partner
TXN-004717,2025-05-23,Kenya,Kenya,Customer 001,Enterprise,Rep 04,Switches,Managed Switch,2,939.42,551.18,1878.84,1102.36,776.48,Paid,Partner
TXN-004718,2024-01-22,Kenya,Kenya,Customer 022,SME,Rep 02,Services,Network Support,3,1568.69,476.48,4706.07,1429.44,3276.63,Paid,Direct
TXN-004719,2025-10-23,Kenya,Kenya,Customer 014,SME,Rep 05,Switches,Managed Switch,3,1043.55,599.63,3130.65,1798.89,1331.76,Paid,Direct
TXN-004720,2024-03-31,South Sudan,South Sudan,Customer 029,ISP,Rep 09,Wireless,Wireless Access Point,4,438.68,252.22,1754.72,1008.88,745.84,Paid,Partner
TXN-004721,2024-11-04,Kenya,Kenya,Customer 035,Government,Rep 03,Routers,Enterprise Router,6,1622.45,1194.59,9734.7,7167.54,2567.16,Paid,Direct
TXN-004722,2025-06-02,Rwanda,Rwanda,Customer 001,Enterprise,Rep 06,Routers,Enterprise Router,3,1781.35,1116.57,5344.05,3349.71,1994.34,Overdue,Partner
TXN-004723,2025-06-21,Kenya,Kenya,Customer 017,Enterprise,Rep 07,Routers,Enterprise Router,4,1643.86,1139.7,6575.44,4558.8,2016.64,Paid,Direct
TXN-004724,2024-02-12,Rwanda,Rwanda,Customer 024,ISP,Rep 09,Routers,Enterprise Router,5,1853.73,1137.2,9268.65,5686.0,3582.65,Paid,Direct
TXN-004725,2025-12-02,Rwanda,Rwanda,Customer 070,Government,Rep 10,Switches,Core Switch,10,4322.64,2570.96,43226.4,25709.6,17516.8,Paid,Partner
TXN-004726,2025-01-10,Tanzania,Tanzania,Customer 073,Government,Rep 10,Switches,Core Switch,2,4139.63,2575.65,8279.26,5151.3,3127.96,Paid,Online
TXN-004727,2025-01-04,Uganda,Uganda,Customer 071,ISP,Rep 01,Fiber Equipment,Optical Transceiver,5,176.09,121.72,880.45,608.6,271.85,Paid,Direct
TXN-004728,2025-01-28,Uganda,Uganda,Customer 001,SME,Rep 02,Wireless,Wireless Access Point,4,414.21,242.79,1656.84,971.16,685.68,Paid,Partner
TXN-004729,2024-08-13,South Sudan,South Sudan,Customer 032,ISP,Rep 07,Wireless,Wireless Access Point,3,402.03,260.7,1206.09,782.1,423.99,Paid,Direct
TXN-004730,2025-04-17,South Sudan,South Sudan,Customer 001,SME,Rep 07,Switches,Managed Switch,2,882.48,553.41,1764.96,1106.82,658.14,Paid,Partner
TXN-004731,2025-07-20,South Sudan,South Sudan,Customer 044,SME,Rep 01,Fiber Equipment,Optical Transceiver,2,168.19,137.12,336.38,274.24,62.14,Paid,Partner
TXN-004732,2024-02-19,Kenya,Kenya,Customer 078,SME,Rep 01,Fiber Equipment,Optical Transceiver,5,196.19,121.71,980.95,608.55,372.4,Paid,Online
TXN-004733,2024-01-07,Rwanda,Rwanda,Customer 022,Enterprise,Rep 03,Fiber Equipment,Fiber OLT,4,3548.54,2636.19,14194.16,10544.76,3649.4,Pending,Direct
TXN-004734,2025-07-28,South Sudan,South Sudan,Customer 057,Government,Rep 07,Fiber Equipment,Optical Transceiver,2,179.33,132.07,358.66,264.14,94.52,Paid,Direct
TXN-004735,2025-06-21,Kenya,Kenya,Customer 001,SME,Rep 07,Fiber Equipment,Fiber OLT,5,3454.2,2611.94,17271.0,13059.7,4211.3,Paid,Direct
TXN-004736,2024-04-17,Tanzania,Tanzania,Customer 017,SME,Rep 03,Services,Network Support,4,1400.53,520.64,5602.12,2082.56,3519.56,Paid,Direct
TXN-004737,2025-03-29,Kenya,Kenya,Customer 001,SME,Rep 04,Firewalls,Enterprise Firewall,1,5333.49,2895.31,5333.49,2895.31,2438.18,Overdue,Online
TXN-004738,2024-01-18,Tanzania,Tanzania,Customer 001,ISP,Rep 05,Firewalls,Enterprise Firewall,1,4874.22,3064.43,4874.22,3064.43,1809.79,Overdue,Partner
TXN-004739,2025-05-28,Uganda,Uganda,Customer 001,Enterprise,Rep 10,Fiber Equipment,Optical Transceiver,3,201.2,123.66,603.6,370.98,232.62,Paid,Partner
TXN-004740,2025-10-23,Rwanda,Rwanda,Customer 056,Enterprise,Rep 06,Wireless,Wireless Access Point,3,450.77,240.83,1352.31,722.49,629.82,Paid,Partner
TXN-004741,2024-01-27,Rwanda,Rwanda,Customer 023,Enterprise,Rep 08,Routers,Carrier Router,2,6835.69,4156.78,13671.38,8313.56,5357.82,Paid,Direct
TXN-004742,2025-06-18,Kenya,Kenya,Customer 001,Enterprise,Rep 06,Services,Network Support,1,1385.47,502.72,1385.47,502.72,882.75,Paid,Direct
TXN-004743,2025-06-16,Kenya,Kenya,Customer 001,Enterprise,Rep 03,Routers,Carrier Router,6,6411.77,4401.87,38470.62,26411.22,12059.4,Paid,Direct
TXN-004744,2024-05-26,Tanzania,Tanzania,Customer 066,SME,Rep 06,Fiber Equipment,Optical Transceiver,2,194.61,127.43,389.22,254.86,134.36,Paid,Partner
TXN-004745,2025-08-19,Kenya,Kenya,Customer 003,Enterprise,Rep 09,Routers,Carrier Router,8,7022.2,4004.83,56177.6,32038.64,24138.96,Pending,Direct
TXN-004746,2025-05-06,Tanzania,Tanzania,Customer 065,Enterprise,Rep 08,Fiber Equipment,Optical Transceiver,4,181.88,129.04,727.52,516.16,211.36,Paid,Direct
TXN-004747,2025-04-28,Kenya,Kenya,Customer 068,SME,Rep 07,Wireless,Wireless Access Point,7,455.94,253.19,3191.58,1772.33,1419.25,Pending,Direct
TXN-004748,2025-10-07,Uganda,Uganda,Customer 076,SME,Rep 09,Wireless,Wireless Access Point,5,449.38,260.99,2246.9,1304.95,941.95,Paid,Direct
TXN-004749,2024-03-23,Kenya,Kenya,Customer 066,ISP,Rep 04,Routers,Carrier Router,4,6502.52,4373.65,26010.08,17494.6,8515.48,Pending,Direct
TXN-004750,2024-02-29,Kenya,Kenya,Customer 011,SME,Rep 02,Services,Network Support,6,1674.43,511.5,10046.58,3069.0,6977.58,Paid,Direct
TXN-004751,2025-11-28,Uganda,Uganda,Customer 032,SME,Rep 06,Routers,Enterprise Router,4,1653.47,1112.26,6613.88,4449.04,2164.84,Overdue,Partner
TXN-004752,2025-08-18,Kenya,Kenya,Customer 001,ISP,Rep 03,Services,Network Support,4,1368.93,483.64,5475.72,1934.56,3541.16,Paid,Online
TXN-004753,2024-03-13,South Sudan,South Sudan,Customer 044,ISP,Rep 01,Switches,Core Switch,3,4662.61,2767.13,13987.83,8301.39,5686.44,Paid,Direct
TXN-004754,2025-07-13,Kenya,Kenya,Customer 078,ISP,Rep 10,Wireless,Wireless Access Point,5,378.52,260.3,1892.6,1301.5,591.1,Paid,Direct
TXN-004755,2024-03-04,Kenya,Kenya,Customer 001,SME,Rep 04,Wireless,Wireless Access Point,7,456.5,241.12,3195.5,1687.84,1507.66,Paid,Partner
TXN-004756,2024-06-02,Uganda,Uganda,Customer 060,SME,Rep 02,Routers,Enterprise Router,3,1691.55,1206.16,5074.65,3618.48,1456.17,Paid,Direct
TXN-004757,2024-01-23,Kenya,Kenya,Customer 061,SME,Rep 06,Firewalls,Enterprise Firewall,3,4956.27,2859.77,14868.81,8579.31,6289.5,Paid,Partner
TXN-004758,2024-09-02,Kenya,Kenya,Customer 054,ISP,Rep 02,Switches,Managed Switch,2,973.06,596.46,1946.12,1192.92,753.2,Overdue,Direct
TXN-004759,2025-08-21,Uganda,Uganda,Customer 030,Government,Rep 04,Switches,Managed Switch,5,922.07,564.42,4610.35,2822.1,1788.25,Paid,Partner
TXN-004760,2025-06-09,South Sudan,South Sudan,Customer 004,Government,Rep 03,Services,Network Support,2,1666.33,508.21,3332.66,1016.42,2316.24,Paid,Direct
TXN-004761,2025-11-17,Kenya,Kenya,Customer 053,SME,Rep 03,Firewalls,Enterprise Firewall,1,4704.95,2983.58,4704.95,2983.58,1721.37,Paid,Direct
TXN-004762,2025-04-01,Kenya,Kenya,Customer 013,Enterprise,Rep 06,Switches,Core Switch,9,4581.39,2771.5,41232.51,24943.5,16289.01,Pending,Direct
TXN-004763,2025-04-15,Uganda,Uganda,Customer 058,Enterprise,Rep 09,Wireless,Wireless Access Point,7,395.08,240.23,2765.56,1681.61,1083.95,Paid,Direct
TXN-004764,2025-08-20,Kenya,Kenya,Customer 049,ISP,Rep 10,Firewalls,Enterprise Firewall,2,4700.47,3040.32,9400.94,6080.64,3320.3,Paid,Partner
TXN-004765,2024-05-23,Kenya,Kenya,Customer 020,SME,Rep 08,Firewalls,Enterprise Firewall,8,5454.91,2975.93,43639.28,23807.44,19831.84,Paid,Direct
TXN-004766,2024-04-14,South Sudan,South Sudan,Customer 030,SME,Rep 09,Services,Network Support,3,1582.29,475.45,4746.87,1426.35,3320.52,Pending,Online
TXN-004767,2024-08-09,Kenya,Kenya,Customer 023,SME,Rep 08,Switches,Managed Switch,3,1062.24,595.36,3186.72,1786.08,1400.64,Paid,Direct
TXN-004768,2025-06-10,Kenya,Kenya,Customer 001,SME,Rep 01,Services,Network Support,3,1469.29,491.25,4407.87,1473.75,2934.12,Paid,Partner
TXN-004769,2024-06-20,Tanzania,Tanzania,Customer 052,Enterprise,Rep 02,Routers,Enterprise Router,6,1895.18,1160.25,11371.08,6961.5,4409.58,Paid,Partner
TXN-004770,2025-02-18,Kenya,Kenya,Customer 001,SME,Rep 09,Wireless,Wireless Access Point,10,442.39,254.95,4423.9,2549.5,1874.4,Paid,Partner
TXN-004771,2024-02-13,Kenya,Kenya,Customer 043,Government,Rep 03,Fiber Equipment,Fiber OLT,4,3578.2,2513.52,14312.8,10054.08,4258.72,Paid,Partner
TXN-004772,2025-08-27,South Sudan,South Sudan,Customer 001,ISP,Rep 01,Services,Network Support,7,1585.78,520.92,11100.46,3646.44,7454.02,Paid,Direct
TXN-004773,2025-11-24,Tanzania,Tanzania,Customer 054,ISP,Rep 08,Switches,Managed Switch,1,961.28,608.26,961.28,608.26,353.02,Overdue,Partner
TXN-004774,2025-01-26,Kenya,Kenya,Customer 049,ISP,Rep 04,Services,Network Support,6,1502.05,479.91,9012.3,2879.46,6132.84,Paid,Direct
TXN-004775,2025-02-20,Kenya,Kenya,Customer 004,SME,Rep 01,Routers,Enterprise Router,7,1804.66,1183.28,12632.62,8282.96,4349.66,Paid,Direct
TXN-004776,2024-10-17,Rwanda,Rwanda,Customer 067,SME,Rep 04,Firewalls,Enterprise Firewall,6,5704.96,2925.78,34229.76,17554.68,16675.08,Paid,Online
TXN-004777,2024-03-01,Kenya,Kenya,Customer 022,ISP,Rep 04,Switches,Core Switch,4,4349.96,2754.58,17399.84,11018.32,6381.52,Paid,Direct
TXN-004778,2025-04-20,Rwanda,Rwanda,Customer 071,ISP,Rep 06,Firewalls,Enterprise Firewall,5,4877.15,2852.57,24385.75,14262.85,10122.9,Pending,Direct
TXN-004779,2025-09-22,Kenya,Kenya,Customer 001,SME,Rep 02,Services,Network Support,4,1602.09,513.65,6408.36,2054.6,4353.76,Paid,Direct
TXN-004780,2024-03-23,Kenya,Kenya,Customer 025,ISP,Rep 03,Routers,Carrier Router,6,6217.79,3994.04,37306.74,23964.24,13342.5,Paid,Direct
TXN-004781,2024-01-26,Tanzania,Tanzania,Customer 005,Enterprise,Rep 04,Wireless,Wireless Access Point,5,415.49,245.81,2077.45,1229.05,848.4,Paid,Direct
TXN-004782,2024-06-07,Kenya,Kenya,Customer 031,Enterprise,Rep 03,Firewalls,Enterprise Firewall,4,5010.76,3089.19,20043.04,12356.76,7686.28,Paid,Direct
TXN-004783,2025-01-29,Kenya,Kenya,Customer 021,SME,Rep 03,Services,Network Support,5,1585.78,480.36,7928.9,2401.8,5527.1,Paid,Direct
TXN-004784,2025-01-08,Kenya,Kenya,Customer 029,SME,Rep 05,Services,Network Support,3,1507.43,492.3,4522.29,1476.9,3045.39,Paid,Direct
TXN-004785,2025-07-19,Uganda,Uganda,Customer 030,SME,Rep 03,Fiber Equipment,Fiber OLT,1,3684.39,2768.82,3684.39,2768.82,915.57,Paid,Direct
TXN-004786,2024-09-29,Rwanda,Rwanda,Customer 072,Enterprise,Rep 07,Fiber Equipment,Fiber OLT,4,3843.06,2668.26,15372.24,10673.04,4699.2,Pending,Direct
TXN-004787,2024-03-21,Rwanda,Rwanda,Customer 001,Enterprise,Rep 04,Wireless,Wireless Access Point,4,455.15,261.39,1820.6,1045.56,775.04,Overdue,Direct
TXN-004788,2024-10-15,Kenya,Kenya,Customer 001,ISP,Rep 10,Fiber Equipment,Fiber OLT,6,3972.47,2541.38,23834.82,15248.28,8586.54,Paid,Direct
TXN-004789,2025-06-16,Kenya,Kenya,Customer 001,ISP,Rep 04,Wireless,Wireless Access Point,2,440.21,254.35,880.42,508.7,371.72,Paid,Direct
TXN-004790,2024-05-25,Kenya,Kenya,Customer 041,SME,Rep 10,Routers,Enterprise Router,5,1819.69,1200.07,9098.45,6000.35,3098.1,Paid,Partner
TXN-004791,2025-10-24,Rwanda,Rwanda,Customer 056,Government,Rep 01,Services,Network Support,4,1448.57,481.43,5794.28,1925.72,3868.56,Paid,Online
TXN-004792,2024-12-04,Kenya,Kenya,Customer 078,Enterprise,Rep 10,Routers,Carrier Router,8,7135.15,4288.25,57081.2,34306.0,22775.2,Paid,Direct
TXN-004793,2024-08-26,Uganda,Uganda,Customer 015,ISP,Rep 03,Switches,Managed Switch,1,1049.07,583.83,1049.07,583.83,465.24,Paid,Direct
TXN-004794,2025-10-22,Rwanda,Rwanda,Customer 001,Enterprise,Rep 06,Firewalls,Enterprise Firewall,2,5699.38,3087.35,11398.76,6174.7,5224.06,Paid,Direct
TXN-004795,2025-04-27,Kenya,Kenya,Customer 001,Enterprise,Rep 02,Firewalls,Enterprise Firewall,9,5271.39,3051.62,47442.51,27464.58,19977.93,Paid,Direct
TXN-004796,2024-10-22,Kenya,Kenya,Customer 033,Enterprise,Rep 06,Switches,Managed Switch,3,1056.64,591.95,3169.92,1775.85,1394.07,Paid,Partner
TXN-004797,2025-11-29,Rwanda,Rwanda,Customer 075,ISP,Rep 10,Switches,Managed Switch,2,870.64,554.25,1741.28,1108.5,632.78,Paid,Direct
TXN-004798,2024-04-07,Kenya,Kenya,Customer 001,Enterprise,Rep 07,Firewalls,Enterprise Firewall,4,5573.81,2935.22,22295.24,11740.88,10554.36,Paid,Direct
TXN-004799,2025-12-09,Tanzania,Tanzania,Customer 005,Enterprise,Rep 10,Fiber Equipment,Fiber OLT,4,3880.58,2778.51,15522.32,11114.04,4408.28,Overdue,Partner
TXN-004800,2024-08-15,Tanzania,Tanzania,Customer 022,SME,Rep 04,Routers,Carrier Router,4,6227.87,4233.28,24911.48,16933.12,7978.36,Paid,Direct
TXN-004801,2024-02-18,Rwanda,Rwanda,Customer 065,ISP,Rep 05,Fiber Equipment,Fiber OLT,2,4031.64,2651.59,8063.28,5303.18,2760.1,Paid,Partner
TXN-004802,2025-08-04,Uganda,Uganda,Customer 073,Enterprise,Rep 07,Fiber Equipment,Fiber OLT,3,4088.91,2705.48,12266.73,8116.44,4150.29,Paid,Online
TXN-004803,2024-07-01,Kenya,Kenya,Customer 001,SME,Rep 02,Switches,Core Switch,6,3936.6,2576.96,23619.6,15461.76,8157.84,Paid,Direct
TXN-004804,2025-04-05,Rwanda,Rwanda,Customer 018,Enterprise,Rep 10,Routers,Enterprise Router,4,1923.92,1154.67,7695.68,4618.68,3077.0,Paid,Direct
TXN-004805,2024-11-12,Uganda,Uganda,Customer 050,SME,Rep 09,Routers,Enterprise Router,4,1852.78,1128.63,7411.12,4514.52,2896.6,Paid,Partner
TXN-004806,2025-07-24,Kenya,Kenya,Customer 053,Enterprise,Rep 06,Switches,Managed Switch,5,904.72,592.34,4523.6,2961.7,1561.9,Paid,Direct
TXN-004807,2025-06-26,Kenya,Kenya,Customer 051,Government,Rep 04,Fiber Equipment,Optical Transceiver,1,192.85,124.55,192.85,124.55,68.3,Paid,Direct
TXN-004808,2024-02-07,Uganda,Uganda,Customer 004,ISP,Rep 05,Switches,Core Switch,4,4140.72,2614.56,16562.88,10458.24,6104.64,Pending,Direct
TXN-004809,2025-08-13,Kenya,Kenya,Customer 051,Government,Rep 04,Fiber Equipment,Fiber OLT,3,3603.71,2799.45,10811.13,8398.35,2412.78,Paid,Direct
TXN-004810,2025-08-22,Kenya,Kenya,Customer 001,SME,Rep 07,Switches,Core Switch,3,4058.95,2638.44,12176.85,7915.32,4261.53,Paid,Direct
TXN-004811,2025-05-27,Kenya,Kenya,Customer 031,Government,Rep 08,Firewalls,Enterprise Firewall,9,5528.64,2955.33,49757.76,26597.97,23159.79,Pending,Online
TXN-004812,2025-01-07,Uganda,Uganda,Customer 010,SME,Rep 02,Routers,Carrier Router,6,6402.18,4089.58,38413.08,24537.48,13875.6,Paid,Partner
TXN-004813,2025-08-14,Uganda,Uganda,Customer 039,Enterprise,Rep 10,Wireless,Wireless Access Point,8,382.07,242.19,3056.56,1937.52,1119.04,Paid,Partner
TXN-004814,2025-11-08,Uganda,Uganda,Customer 045,Government,Rep 03,Firewalls,Enterprise Firewall,1,5370.92,2961.96,5370.92,2961.96,2408.96,Overdue,Direct
TXN-004815,2025-10-16,Kenya,Kenya,Customer 038,Enterprise,Rep 07,Wireless,Wireless Access Point,2,426.71,248.35,853.42,496.7,356.72,Pending,Direct
TXN-004816,2024-02-18,Tanzania,Tanzania,Customer 001,Government,Rep 04,Switches,Managed Switch,5,1000.34,581.31,5001.7,2906.55,2095.15,Paid,Direct
TXN-004817,2025-07-03,Kenya,Kenya,Customer 001,Enterprise,Rep 10,Switches,Managed Switch,2,985.41,572.74,1970.82,1145.48,825.34,Paid,Direct
TXN-004818,2024-12-28,Tanzania,Tanzania,Customer 053,Government,Rep 07,Routers,Enterprise Router,1,1948.27,1156.1,1948.27,1156.1,792.17,Paid,Partner
TXN-004819,2025-11-07,South Sudan,South Sudan,Customer 057,Enterprise,Rep 08,Fiber Equipment,Optical Transceiver,3,174.06,140.03,522.18,420.09,102.09,Paid,Partner
TXN-004820,2025-11-04,Uganda,Uganda,Customer 018,Government,Rep 01,Routers,Enterprise Router,3,1700.88,1119.74,5102.64,3359.22,1743.42,Paid,Partner
TXN-004821,2025-04-25,Tanzania,Tanzania,Customer 070,Enterprise,Rep 09,Switches,Managed Switch,2,967.6,594.35,1935.2,1188.7,746.5,Paid,Partner
TXN-004822,2025-10-14,Uganda,Uganda,Customer 070,Enterprise,Rep 05,Fiber Equipment,Fiber OLT,2,3559.26,2721.23,7118.52,5442.46,1676.06,Paid,Direct
TXN-004823,2025-07-22,Kenya,Kenya,Customer 048,SME,Rep 05,Wireless,Wireless Access Point,2,441.41,247.08,882.82,494.16,388.66,Paid,Direct
TXN-004824,2024-01-11,Rwanda,Rwanda,Customer 001,ISP,Rep 07,Routers,Carrier Router,3,6527.59,4305.73,19582.77,12917.19,6665.58,Overdue,Partner
TXN-004825,2024-02-07,Kenya,Kenya,Customer 013,Enterprise,Rep 07,Switches,Managed Switch,5,864.06,606.19,4320.3,3030.95,1289.35,Paid,Direct
TXN-004826,2024-03-16,Tanzania,Tanzania,Customer 001,Enterprise,Rep 04,Services,Network Support,3,1574.86,485.38,4724.58,1456.14,3268.44,Paid,Direct
TXN-004827,2024-10-20,Tanzania,Tanzania,Customer 047,ISP,Rep 10,Switches,Core Switch,2,4591.17,2775.96,9182.34,5551.92,3630.42,Paid,Direct
TXN-004828,2025-08-14,Rwanda,Rwanda,Customer 013,Government,Rep 10,Switches,Core Switch,4,3813.66,2830.7,15254.64,11322.8,3931.84,Paid,Direct
TXN-004829,2024-11-27,Uganda,Uganda,Customer 050,SME,Rep 07,Firewalls,Enterprise Firewall,5,5213.6,3007.41,26068.0,15037.05,11030.95,Paid,Direct
TXN-004830,2024-08-31,Kenya,Kenya,Customer 063,ISP,Rep 02,Switches,Core Switch,5,4527.41,2763.18,22637.05,13815.9,8821.15,Paid,Direct
TXN-004831,2025-06-25,Kenya,Kenya,Customer 005,Enterprise,Rep 05,Fiber Equipment,Optical Transceiver,6,166.86,126.61,1001.16,759.66,241.5,Paid,Direct
TXN-004832,2025-01-09,Kenya,Kenya,Customer 059,ISP,Rep 06,Routers,Enterprise Router,3,1637.49,1167.42,4912.47,3502.26,1410.21,Paid,Partner
TXN-004833,2024-02-28,Rwanda,Rwanda,Customer 026,ISP,Rep 04,Firewalls,Enterprise Firewall,1,5295.61,3084.64,5295.61,3084.64,2210.97,Paid,Direct
TXN-004834,2025-02-13,Tanzania,Tanzania,Customer 060,ISP,Rep 03,Wireless,Wireless Access Point,5,460.84,253.77,2304.2,1268.85,1035.35,Paid,Online
TXN-004835,2024-12-21,Kenya,Kenya,Customer 058,Enterprise,Rep 01,Fiber Equipment,Optical Transceiver,2,183.23,128.71,366.46,257.42,109.04,Overdue,Direct
TXN-004836,2025-03-13,Tanzania,Tanzania,Customer 001,Enterprise,Rep 02,Routers,Enterprise Router,1,2001.75,1176.89,2001.75,1176.89,824.86,Paid,Online
TXN-004837,2024-09-07,Rwanda,Rwanda,Customer 076,Enterprise,Rep 09,Fiber Equipment,Optical Transceiver,5,167.29,119.5,836.45,597.5,238.95,Pending,Direct
TXN-004838,2024-08-14,Rwanda,Rwanda,Customer 043,SME,Rep 08,Fiber Equipment,Optical Transceiver,4,176.6,120.68,706.4,482.72,223.68,Paid,Partner
TXN-004839,2025-02-26,Uganda,Uganda,Customer 037,Government,Rep 10,Fiber Equipment,Optical Transceiver,6,162.14,131.02,972.84,786.12,186.72,Overdue,Direct
